ensg	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Log10[padj]	Gene stable ID	Gene name
ENSG00000228013	8.945685872	6.141587213	1.021294936	6.013529487	1.82E-09	1.68E-08	7.7746907183	ENSG00000228013	IL6R-AS1
ENSG00000259905	4.663290903	6.128254857	0.99618272	6.151737765	7.66E-10	7.44E-09	8.1284270645	ENSG00000259905	PWRN1
ENSG00000279243	6.380675263	6.127010171	0.934024688	6.559794668	5.39E-11	6.04E-10	9.2189630614	ENSG00000279243	LINC02736
ENSG00000164393	8.785922915	6.113940305	0.95995026	6.369017813	1.90E-10	2E-09	8.6989700043	ENSG00000164393	ADGRF2
ENSG00000228741	4.669573052	6.10861117	1.021614674	5.979369055	2.24E-09	2.04E-08	7.6903698326	ENSG00000228741	SPATA13
ENSG00000183780	58.33151419	6.108090603	0.50691553	12.04952353	1.95E-33	1.32E-31	30.879426069	ENSG00000183780	SLC35F3
ENSG00000136235	122.0232113	6.104525465	0.555627186	10.98672927	4.43E-28	2.20E-26	25.657577319	ENSG00000136235	GPNMB
ENSG00000164929	48.54201293	6.097445078	0.477576381	12.7674762	2.49E-37	2.07E-35	34.684029655	ENSG00000164929	BAALC
ENSG00000259374	20.52410891	6.092045464	0.757542423	8.041853866	8.85E-16	1.68E-14	13.774690718	ENSG00000259374	NDUFB4P11
ENSG00000168843	15.98413327	6.084504347	0.967244212	6.29055648	3.16E-10	3.22E-09	8.4921441283	ENSG00000168843	FSTL5
ENSG00000163220	16.22360053	6.079447649	0.958576472	6.342162389	2.27E-10	2.35E-09	8.6289321377	ENSG00000163220	S100A9
ENSG00000258183	8.625388659	6.079261993	0.902528173	6.735814102	1.63E-11	1.94E-10	9.7121982701	ENSG00000258183	LINC02392
ENSG00000214514	12.00213009	6.075939253	0.853817297	7.116205395	1.11E-12	1.50E-11	10.823908741	ENSG00000214514	KRT42P
ENSG00000119917	687.6337793	6.055337962	0.337851011	17.92310151	7.79E-72	2.36E-69	68.627087997	ENSG00000119917	IFIT3
ENSG00000138653	11.98775353	6.044757926	0.964276769	6.268696005	3.64E-10	3.68E-09	8.4341521813	ENSG00000138653	NDST4
ENSG00000081237	53.18603241	6.037691566	0.515089897	11.72162686	9.88E-32	6.06E-30	29.217527376	ENSG00000081237	PTPRC
ENSG00000231881	73.58690551	6.035266382	0.385698556	15.64762505	3.45E-55	6.06E-53	52.217527376	ENSG00000231881	
ENSG00000262406	4.175955956	6.031248075	1.224422341	4.925790613	8.40E-07	5.34E-06	5.272458743	ENSG00000262406	MMP12
ENSG00000078098	54.6475921	6.025895056	0.487553348	12.35945785	4.33E-35	3.21E-33	32.493494968	ENSG00000078098	FAP
ENSG00000168542	78.17681093	6.022889877	0.566793537	10.6262501	2.25E-26	9.95E-25	24.002176919	ENSG00000168542	COL3A1
ENSG00000263050	15.08398996	6.010573318	0.817130003	7.355712431	1.90E-13	2.81E-12	11.55129368	ENSG00000263050	
ENSG00000202048	4.295640262	6.006473676	0.963999979	6.230781955	4.64E-10	4.63E-09	8.334419009	ENSG00000202048	SNORD114-20
ENSG00000169242	762.8239141	5.993126284	0.277540722	21.59368272	2.06E-103	1.46E-100	99.835647144	ENSG00000169242	EFNA1
ENSG00000240457	5.994450871	5.987165242	0.936516391	6.393017036	1.63E-10	1.72E-09	8.7644715531	ENSG00000240457	RN7SL472P
ENSG00000169306	22.72337811	5.983382936	0.662845155	9.026818545	1.77E-19	4.74E-18	17.324221658	ENSG00000169306	IL1RAPL1
ENSG00000204022	8.456394212	5.975594412	1.000586535	5.972091574	2.34E-09	2.13E-08	7.6716203966	ENSG00000204022	LIPJ
ENSG00000119630	170.9289482	5.966594358	0.404401791	14.75412446	2.89E-49	3.99E-47	46.399027104	ENSG00000119630	PGF
ENSG00000229175	11.27171757	5.954783838	0.985472858	6.042565036	1.52E-09	1.42E-08	7.8477116556	ENSG00000229175	LINC00382
ENSG00000204869	14.89674984	5.951734275	0.804796213	7.395330866	1.41E-13	2.12E-12	11.673664139	ENSG00000204869	IGFL4
ENSG00000172572	77.20285605	5.951086489	0.514672181	11.56286799	6.36E-31	3.74E-29	28.427128398	ENSG00000172572	PDE3A
ENSG00000200753	4.108568019	5.949281221	0.996259975	5.971615209	2.35E-09	2.13E-08	7.6716203966	ENSG00000200753	
ENSG00000188089	21.8837319	5.94320012	0.840987354	7.066931613	1.58E-12	2.11E-11	10.675717545	ENSG00000188089	PLA2G4E
ENSG00000255521	10.83777695	5.941549294	0.883996075	6.721239448	1.80E-11	2.14E-10	9.6695862267	ENSG00000255521	
ENSG00000164932	10.87398545	5.940011508	0.891883628	6.660074612	2.74E-11	3.17E-10	9.4989407378	ENSG00000164932	CTHRC1
ENSG00000286983	5.740440152	5.936295024	1.018964687	5.825810355	5.68E-09	4.9E-08	7.30980392	ENSG00000286983	
ENSG00000126549	3.892853598	5.935710809	1.01732323	5.834636069	5.39E-09	4.67E-08	7.3306831194	ENSG00000126549	STATH
ENSG00000159166	14.50016433	5.934598365	0.847158025	7.005302663	2.46E-12	3.21E-11	10.493494968	ENSG00000159166	LAD1
ENSG00000125726	46.0033133	5.91938158	0.676665902	8.747864437	2.17E-18	5.29E-17	16.276544328	ENSG00000125726	CD70
ENSG00000130592	50.50234602	5.908699079	0.457954626	12.90236793	4.36E-38	3.81E-36	35.419075024	ENSG00000130592	LSP1
ENSG00000223928	7.66869088	5.90757047	0.931078159	6.344870638	2.23E-10	2.31E-09	8.6363880201	ENSG00000223928	NUP35P1
ENSG00000286076	3.900083684	5.90415786	0.96872309	6.094783864	1.10E-09	1.04E-08	7.9829666607	ENSG00000286076	
ENSG00000279086	28.23126417	5.896211136	0.548738298	10.74503302	6.25E-27	2.90E-25	24.537602002	ENSG00000279086	
ENSG00000187026	4.005586925	5.894787726	1.031708293	5.713618632	1.11E-08	9.15E-08	7.0385789059	ENSG00000187026	KRTAP21-2
ENSG00000137959	1111.835518	5.882187147	0.26577441	22.13225553	1.55E-108	1.36E-105	104.86646109	ENSG00000137959	IFI44L
ENSG00000105894	531.7656776	5.87689068	0.358479262	16.39394883	2.11E-60	4.58E-58	57.339134522	ENSG00000105894	PTN
ENSG00000197249	384.2611478	5.872233139	0.365916977	16.04799314	5.90E-58	1.16E-55	54.935542011	ENSG00000197249	SERPINA1
ENSG00000135919	508.2455207	5.868089763	0.746155114	7.864436836	3.71E-15	6.62E-14	13.179142011	ENSG00000135919	SERPINE2
ENSG00000127863	179.7513137	5.866089994	0.343939345	17.05559448	3.18E-65	7.80E-63	62.107905397	ENSG00000127863	TNFRSF19
ENSG00000279409	5.581417264	5.860254854	1.035023829	5.661951627	1.50E-08	1.22E-07	6.9136401693	ENSG00000279409	
ENSG00000179772	7.477557325	5.850991507	0.905295244	6.463075491	1.03E-10	1.11E-09	8.9546770212	ENSG00000179772	FOXS1
ENSG00000260577	7.60335377	5.84913044	0.936941185	6.242793609	4.30E-10	4.31E-09	8.3655227298	ENSG00000260577	
ENSG00000184351	5.376623996	5.848357048	0.935357398	6.252537331	4.04E-10	4.06E-09	8.3914739664	ENSG00000184351	KRTAP19-1
ENSG00000259535	3.734561953	5.84529848	1.021839778	5.720366937	1.06E-08	8.82E-08	7.0545314149	ENSG00000259535	RPL21P12
ENSG00000122877	173.2054809	5.843323002	0.289062619	20.21473073	7.26E-91	3.98E-88	87.400116928	ENSG00000122877	EGR2
ENSG00000262003	7.40646711	5.836007454	0.924564287	6.312170538	2.75E-10	2.83E-09	8.5482135645	ENSG00000262003	
ENSG00000105650	5.133997885	5.822919291	1.072974655	5.426893602	5.73E-08	4.32E-07	6.3645162532	ENSG00000105650	PDE4C
ENSG00000115556	46.88596453	5.812609215	0.572604653	10.15117355	3.27E-24	1.27E-22	21.896196279	ENSG00000115556	PLCD4
ENSG00000215297	5.215266632	5.806109956	0.934552947	6.21271376	5.21E-10	5.16E-09	8.2873502984	ENSG00000215297	
ENSG00000126785	12.97649381	5.805309798	0.807533745	7.188937721	6.53E-13	9.04E-12	11.04383157	ENSG00000126785	RHOJ
ENSG00000154451	56.57529581	5.799764296	0.552120353	10.50452906	8.23E-26	3.49E-24	23.457174573	ENSG00000154451	GBP5
ENSG00000132530	302.4620677	5.79037641	0.301129796	19.22883916	2.12E-82	8.65E-80	79.062983893	ENSG00000132530	XAF1
ENSG00000231272	5.302812852	5.787286522	1.001980119	5.775849652	7.66E-09	6.48E-08	7.1884249941	ENSG00000231272	
ENSG00000276900	7.042282339	5.783075197	0.918485304	6.296317611	3.05E-10	3.12E-09	8.505845406	ENSG00000276900	
ENSG00000137843	61.95040117	5.767940529	0.405346876	14.22964102	6.00E-46	7.30E-44	43.13667714	ENSG00000137843	PAK6
ENSG00000283573	3.502136728	5.757808288	1.09527767	5.256939353	1.46E-07	1.04E-06	5.9829666607	ENSG00000283573	
ENSG00000251563	4.852867655	5.755793777	1.092316322	5.269347039	1.37E-07	9.79E-07	6.0092173082	ENSG00000251563	IARS2P1
ENSG00000168453	26.1363393	5.754894559	0.577882847	9.95858345	2.31E-23	8.54E-22	21.068542129	ENSG00000168453	HR
ENSG00000287682	3.67249771	5.752924905	1.025913799	5.607610416	2.05E-08	1.64E-07	6.785156152	ENSG00000287682	
ENSG00000249568	4.936204667	5.752211438	1.035528042	5.554858202	2.78E-08	2.18E-07	6.6615435064	ENSG00000249568	
ENSG00000273129	6.852504611	5.752160439	1.000850897	5.747270102	9.07E-09	7.59E-08	7.1197582241	ENSG00000273129	PACERR
ENSG00000095752	118.7423088	5.750747324	0.446894311	12.86824913	6.79E-38	5.83E-36	35.234331445	ENSG00000095752	IL11
ENSG00000202601	6.905008363	5.742535925	0.954665974	6.015230544	1.80E-09	1.66E-08	7.779891912	ENSG00000202601	MIR582
ENSG00000273415	12.3722471	5.729995947	0.881791197	6.498132396	8.13E-11	8.93E-10	9.0491485411	ENSG00000273415	LINC02725
ENSG00000158270	9.388805686	5.729921159	0.920371928	6.225658328	4.80E-10	4.77E-09	8.321481621	ENSG00000158270	COLEC12
ENSG00000253154	21.91079106	5.717136175	0.633965472	9.018056067	1.91E-19	5.10E-18	17.292429824	ENSG00000253154	
ENSG00000186340	22.11270294	5.715064722	0.686878923	8.320337879	8.77E-17	1.84E-15	14.735182177	ENSG00000186340	THBS2
ENSG00000170271	30.75920546	5.708397622	0.656707656	8.692448717	3.55E-18	8.41E-17	16.075204004	ENSG00000170271	FAXDC2
ENSG00000198759	6.934776693	5.706905433	1.002177773	5.694504094	1.24E-08	1.02E-07	6.9913998282	ENSG00000198759	EGFL6
ENSG00000121440	34.23887104	5.701195365	0.528204323	10.79354165	3.69E-27	1.74E-25	24.759450752	ENSG00000121440	PDZRN3
ENSG00000128606	28.20282034	5.699125696	0.741583132	7.685080002	1.53E-14	2.54E-13	12.595166283	ENSG00000128606	LRRC17
ENSG00000284797	3.234343753	5.682645313	1.035509068	5.487779379	4.07E-08	3.13E-07	6.5044556625	ENSG00000284797	
ENSG00000250331	12.44947468	5.676367379	0.847073472	6.701151156	2.07E-11	2.43E-10	9.6143937264	ENSG00000250331	LINC01340
ENSG00000205403	4.756587113	5.675831825	0.952989944	5.95581502	2.59E-09	2.34E-08	7.6307841426	ENSG00000205403	CFI
ENSG00000227292	3.376680868	5.671626454	1.209553921	4.689023246	2.75E-06	1.6E-05	4.7958800173	ENSG00000227292	
ENSG00000264175	9.139152224	5.657318941	0.996671613	5.676211571	1.38E-08	1.13E-07	6.9469215565	ENSG00000264175	MIR3189
ENSG00000136859	6.475441797	5.653865417	0.944784506	5.984291003	2.17E-09	1.98E-08	7.7033348097	ENSG00000136859	ANGPTL2
ENSG00000215895	3.271465002	5.645076627	1.070263974	5.274471313	1.33E-07	9.55E-07	6.0199966284	ENSG00000215895	HSPA5P1
ENSG00000138135	6.372078839	5.643480834	0.949558636	5.943267345	2.79E-09	2.51E-08	7.6003262785	ENSG00000138135	CH25H
ENSG00000158769	61.84848017	5.634076768	0.501870264	11.22616176	3.03E-29	1.61E-27	26.793174124	ENSG00000158769	F11R
ENSG00000286811	12.00045833	5.619914093	0.776901644	7.233752354	4.70E-13	6.61E-12	11.179798541	ENSG00000286811	
ENSG00000274021	6.174777477	5.613851476	0.928624625	6.045339875	1.49E-09	1.39E-08	7.8569851997	ENSG00000274021	
ENSG00000146250	8.887684625	5.612736536	1.075618351	5.218148736	1.81E-07	1.27E-06	5.896196279	ENSG00000146250	PRSS35
ENSG00000224652	4.745438856	5.612177962	1.013133361	5.539426674	3.03E-08	2.37E-07	6.625251654	ENSG00000224652	LINC00885
ENSG00000019505	14.44092589	5.609282881	0.706200198	7.942907541	1.97E-15	3.62E-14	13.441291429	ENSG00000019505	SYT13
ENSG00000129009	25.87999648	5.603011131	0.608106263	9.213868482	3.15E-20	9.07E-19	18.042392713	ENSG00000129009	ISLR
ENSG00000271856	4.334865343	5.599894501	1.007596864	5.557673609	2.73E-08	2.15E-07	6.6675615401	ENSG00000271856	LINC01215
ENSG00000064989	216.6265314	5.599744339	0.314704526	17.79365683	7.91E-71	2.30E-68	67.638272164	ENSG00000064989	CALCRL
ENSG00000196664	4.44259033	5.597962885	0.988559828	5.662745671	1.49E-08	1.21E-07	6.9172146297	ENSG00000196664	TLR7
ENSG00000092345	4.312988824	5.586347217	1.127356773	4.955261148	7.22E-07	4.64E-06	5.3334820194	ENSG00000092345	DAZL
ENSG00000183347	4.596389092	5.58574037	1.059320687	5.272945616	1.34E-07	9.62E-07	6.016824928	ENSG00000183347	GBP6
ENSG00000258793	4.474823691	5.565671173	1.088613105	5.112625549	3.18E-07	2.14E-06	5.6695862267	ENSG00000258793	
ENSG00000223656	3.15349573	5.564510634	1.035333664	5.374606107	7.68E-08	5.68E-07	6.2456516643	ENSG00000223656	HMGB3P10
ENSG00000280693	4.241759971	5.551721237	0.954815739	5.814442526	6.08E-09	5.22E-08	7.282329497	ENSG00000280693	SH3PXD2A-AS1
ENSG00000126709	566.0016985	5.547120261	0.385346129	14.3951628	5.55E-47	6.94E-45	44.15864053	ENSG00000126709	IFI6
ENSG00000116132	646.961291	5.542775506	0.26612845	20.82744447	2.44E-96	1.57E-93	92.804100348	ENSG00000116132	PRRX1
ENSG00000285188	2.963499838	5.541500567	1.086371597	5.100925488	3.38E-07	2.27E-06	5.6439741428	ENSG00000285188	
ENSG00000104321	19.09468038	5.540306327	0.622914671	8.894165737	5.89E-19	1.50E-17	16.823908741	ENSG00000104321	TRPA1
ENSG00000157601	198.8965095	5.537560598	0.397739766	13.92257215	4.62E-44	5.21E-42	41.283162277	ENSG00000157601	MX1
ENSG00000213750	2.992187959	5.532945915	1.438688588	3.845825958	0.000120147	0.000520684	3.2834257675	ENSG00000213750	
ENSG00000069535	4.207271381	5.532766677	0.971409735	5.695605547	1.23E-08	1.01E-07	6.9956786262	ENSG00000069535	MAOB
ENSG00000189058	8.352084844	5.514906049	0.881158768	6.25869735	3.88E-10	3.91E-09	8.4078232426	ENSG00000189058	APOD
ENSG00000163273	3.077719626	5.514565064	1.231897455	4.476480605	7.59E-06	4.11E-05	4.3861581781	ENSG00000163273	NPPC
ENSG00000235817	2.904037668	5.506936247	1.210646787	4.548755514	5.40E-06	2.99E-05	4.5243288117	ENSG00000235817	
ENSG00000237013	4.022157936	5.504439063	1.002742796	5.489382805	4.03E-08	3.11E-07	6.507239611	ENSG00000237013	LINC01812
ENSG00000182168	40.30589092	5.502353265	0.446835661	12.31404238	7.61E-35	5.57E-33	32.254144805	ENSG00000182168	UNC5C
ENSG00000277734	10.81790039	5.498959483	0.787406573	6.983634215	2.88E-12	3.72E-11	10.42945706	ENSG00000277734	TRAC
ENSG00000231216	43.51997433	5.495948092	0.477708729	11.50480986	1.25E-30	7.21E-29	28.142064735	ENSG00000231216	GS1-600G8.3
ENSG00000280162	4.115370937	5.49047518	0.95878505	5.726492275	1.03E-08	8.53E-08	7.0690509688	ENSG00000280162	
ENSG00000235150	3.000559576	5.488138185	1.166923204	4.703084289	2.56E-06	1.5E-05	4.8239087409	ENSG00000235150	RCBTB2P1
ENSG00000110002	80.8308313	5.463565234	0.342366844	15.95821947	2.50E-57	4.74E-55	54.324221658	ENSG00000110002	VWA5A
ENSG00000198074	10.60901932	5.455983443	0.811817624	6.720700906	1.81E-11	2.14E-10	9.6695862267	ENSG00000198074	AKR1B10
ENSG00000162692	119.0837451	5.452004895	0.459500684	11.86506373	1.80E-32	1.16E-30	29.935542011	ENSG00000162692	VCAM1
ENSG00000250657	13.10212665	5.44810625	0.807182349	6.749535909	1.48E-11	1.78E-10	9.7495799977	ENSG00000250657	
ENSG00000260568	2.794287425	5.440025583	1.092531161	4.979286428	6.38E-07	4.13E-06	5.3840499483	ENSG00000260568	
ENSG00000269303	2.893888893	5.434631411	1.055349592	5.149602988	2.61E-07	1.79E-06	5.747146969	ENSG00000269303	GRAMD1A-AS1
ENSG00000233384	3.855305464	5.432243407	1.074854922	5.053931743	4.33E-07	2.86E-06	5.5436339669	ENSG00000233384	CNIH3-AS2
ENSG00000233096	2.765295437	5.423558821	1.057622991	5.12806441	2.93E-07	1.99E-06	5.7011469236	ENSG00000233096	
ENSG00000130595	7.93237425	5.39939743	0.926733357	5.826268567	5.67E-09	4.89E-08	7.3106911409	ENSG00000130595	TNNT3
ENSG00000249378	17.3321626	5.397302406	0.603912278	8.937229131	3.99E-19	1.03E-17	16.987162775	ENSG00000249378	LINC01060
ENSG00000231971	10.01544295	5.395207713	0.793102824	6.80265856	1.03E-11	1.26E-10	9.8996294549	ENSG00000231971	CT69
ENSG00000185640	3.789323861	5.390158394	1.031268958	5.226724174	1.73E-07	1.22E-06	5.9136401693	ENSG00000185640	KRT79
ENSG00000112769	19.93189297	5.37835768	0.75439592	7.129356794	1.01E-12	1.37E-11	10.863279433	ENSG00000112769	LAMA4
ENSG00000259225	7.708932573	5.377138904	0.932850777	5.764200488	8.20E-09	6.92E-08	7.1598939055	ENSG00000259225	LINC02345
ENSG00000143595	10.18399267	5.375121351	0.895294783	6.003744749	1.93E-09	1.77E-08	7.7520267336	ENSG00000143595	AQP10
ENSG00000105549	5.411312399	5.371101568	0.98573464	5.448831105	5.07E-08	3.85E-07	6.4145392705	ENSG00000105549	THEG
ENSG00000163568	43.8706597	5.368014813	0.422456166	12.7066788	5.43E-37	4.42E-35	34.354577731	ENSG00000163568	AIM2
ENSG00000280326	2.671032136	5.364230874	1.036630789	5.174678324	2.28E-07	1.58E-06	5.801342913	ENSG00000280326	
ENSG00000197084	5.597212855	5.358075688	0.94388563	5.676615382	1.37E-08	1.12E-07	6.9507819773	ENSG00000197084	LCE1C
ENSG00000165272	33.95004781	5.357400226	0.601181296	8.911455262	5.04E-19	1.29E-17	16.88941029	ENSG00000165272	AQP3
ENSG00000169429	21165.02911	5.354027349	0.41418807	12.92656099	3.19E-38	2.79E-36	35.554395797	ENSG00000169429	CXCL8
ENSG00000137573	392.5616633	5.351497442	0.326816269	16.374636	2.90E-60	6.21E-58	57.2069084	ENSG00000137573	SULF1
ENSG00000160185	2.539814017	5.350617607	1.166589455	4.586547207	4.51E-06	2.54E-05	4.5951662834	ENSG00000160185	UBASH3A
ENSG00000286208	2.773695521	5.343278458	1.142235626	4.677912628	2.90E-06	1.69E-05	4.7721132954	ENSG00000286208	
ENSG00000196460	40.72094244	5.323457561	0.668092256	7.968147386	1.61E-15	2.98E-14	13.525783736	ENSG00000196460	RFX8
ENSG00000182393	3.618476747	5.322937066	1.13575354	4.686700836	2.78E-06	1.62E-05	4.7904849855	ENSG00000182393	IFNL1
ENSG00000280719	2.5855917	5.318862106	1.181673659	4.501126066	6.76E-06	3.69E-05	4.4329736338	ENSG00000280719	PCAT5
ENSG00000287668	3.699561458	5.318320251	1.033808956	5.14439367	2.68E-07	1.83E-06	5.7375489103	ENSG00000287668	
ENSG00000235848	5.216499574	5.311434939	0.940077423	5.649997338	1.60E-08	1.3E-07	6.8860566477	ENSG00000235848	RMDN2-AS1
ENSG00000271447	25.92565172	5.304262803	0.580139436	9.143082633	6.07E-20	1.70E-18	17.769551079	ENSG00000271447	MMP28
ENSG00000237054	5.286429939	5.297053598	0.965789649	5.484686651	4.14E-08	3.18E-07	6.49757288	ENSG00000237054	PRMT5-AS1
ENSG00000201076	14.50174006	5.295667201	0.679752113	7.790585856	6.67E-15	1.16E-13	12.935542011	ENSG00000201076	RNU4-51P
ENSG00000233491	229.2978968	5.29223998	0.263490055	20.08516026	9.95E-90	5.04E-87	86.297569464	ENSG00000233491	
ENSG00000171724	50.53560406	5.286577868	0.573670538	9.215355361	3.10E-20	8.96E-19	18.04769199	ENSG00000171724	VAT1L
ENSG00000196136	9.681540446	5.285783211	0.829461237	6.372550007	1.86E-10	1.95E-09	8.7099653886	ENSG00000196136	SERPINA3
ENSG00000107742	37.9591155	5.27711231	0.43589379	12.10641773	9.77E-34	6.75E-32	31.170696227	ENSG00000107742	SPOCK2
ENSG00000224184	21.25245661	5.272463006	0.567745094	9.286672946	1.59E-20	4.71E-19	18.326979093	ENSG00000224184	MIR3681HG
ENSG00000251193	3.714057193	5.271598729	1.062732448	4.960419474	7.03E-07	4.52E-06	5.3448615652	ENSG00000251193	
ENSG00000286581	2.47504007	5.269841249	1.037486649	5.079430423	3.79E-07	2.53E-06	5.5968794788	ENSG00000286581	
ENSG00000166106	243.547037	5.268440322	0.188877106	27.89348292	3.20E-171	8.91E-168	167.0501223	ENSG00000166106	ADAMTS15
ENSG00000261557	4.952788766	5.266414699	1.007371697	5.227876378	1.71E-07	1.21E-06	5.9172146297	ENSG00000261557	EEF1A1P38
ENSG00000073146	7.133424763	5.260925899	0.955805542	5.504180161	3.71E-08	2.87E-07	6.5421181033	ENSG00000073146	MOV10L1
ENSG00000254983	2.602036945	5.257976316	1.194259631	4.402707905	1.07E-05	5.65E-05	4.2479515522	ENSG00000254983	
ENSG00000164100	27.58094421	5.257468776	0.491108708	10.70530554	9.61E-27	4.39E-25	24.35753548	ENSG00000164100	NDST3
ENSG00000167100	31.78943511	5.254474244	0.659227892	7.970649163	1.58E-15	2.92E-14	13.534617149	ENSG00000167100	SAMD14
ENSG00000100842	3.591013294	5.249487392	1.073934767	4.888087762	1.02E-06	6.38E-06	5.1951793213	ENSG00000100842	EFS
ENSG00000270661	3.471410128	5.230190159	1.09908261	4.758687028	1.95E-06	1.17E-05	4.9318141383	ENSG00000270661	
ENSG00000286657	4.944203894	5.223625507	1.083908749	4.819248403	1.44E-06	8.81E-06	5.0550240916	ENSG00000286657	
ENSG00000135373	33.61346913	5.215934131	0.517821309	10.07284567	7.28E-24	2.76E-22	21.559090918	ENSG00000135373	EHF
ENSG00000227811	4.882390946	5.211049253	1.026837656	5.074852119	3.88E-07	2.59E-06	5.5867002359	ENSG00000227811	INKA2-AS1
ENSG00000231134	6.899221575	5.210584409	0.976477021	5.336105507	9.50E-08	6.95E-07	6.1580151954	ENSG00000231134	TCF7L1-IT1
ENSG00000237994	2.431262239	5.209472029	1.065231794	4.890458638	1.01E-06	6.31E-06	5.1999706408	ENSG00000237994	
ENSG00000137868	28.47933265	5.206728311	0.534249219	9.745879125	1.92E-22	6.59E-21	20.181114585	ENSG00000137868	STRA6
ENSG00000163739	104.082434	5.201649973	0.446398779	11.65247358	2.23E-31	1.35E-29	28.869666232	ENSG00000163739	CXCL1
ENSG00000220785	27.17192935	5.199929982	0.50419806	10.31326852	6.14E-25	2.47E-23	22.607303047	ENSG00000220785	MTMR9LP
ENSG00000256056	3.355674807	5.198319038	0.988081105	5.26102464	1.43E-07	1.02E-06	5.9913998282	ENSG00000256056	
ENSG00000219797	2.324057345	5.190925864	1.240465823	4.18465851	2.86E-05	0.000139723	3.8547320982	ENSG00000219797	PPIAP9
ENSG00000286000	11.25028947	5.187510217	0.765258718	6.778766568	1.21E-11	1.47E-10	9.8326826653	ENSG00000286000	
ENSG00000185758	4.587979061	5.184968442	0.994703356	5.21257761	1.86E-07	1.31E-06	5.8827287043	ENSG00000185758	CLDN24
ENSG00000205420	186.9975246	5.183230753	0.466245217	11.11696284	1.04E-28	5.35E-27	26.271646218	ENSG00000205420	KRT6A
ENSG00000225760	6.634818021	5.181989576	0.961092619	5.391769193	6.98E-08	5.2E-07	6.2839966564	ENSG00000225760	LINC00431
